page,fbid
Squash Canada,106113934224
Squirt's Toys & Learning,173764430736
Sri Lankan Memes,100050503028852
Sri hub,288759895406330
Sruthi Balamurali,393988024717826
St Albert Firefighters,570788749656410
St Albert Pet Place,784584561596618
St John Ambulance NS/PEI,250866060838
St Lawrence Market,356182948675
St Thomas Police Service,388485024590622
St-Hubert,197593146918232
St-Hyacinthe Mitsubishi,229166980448169
St-Roch Québec,284304431657993
St-Viateur Bagel Shop,124247284284018
St. Albert Alliance Church,429088287202420
St. Albert Centre,423743061072168
St. Albert Denture & Implant Clinic,295930397259072
St. Albert Dodge,103382276401682
St. Albert Legion 271,786857608138042
St. Albert Nordic Ski Club,275799455852488
St. Albert Today,109337359097567
St. Andrews by-the-Sea,62150570521
St. Augustine's,108700765816149
St. Baldrick's Foundation,46443824977
St. Catharines Animal Hospital,1403349479993734
St. Catharines Canadian Polish Society,102029093175788
St. Catharines Downtown Association,21107255902
St. Catharines Museum & Welland Canals Centre,354844521200163
St. Catharines Public Library,298407173635
St. Catharines Standard,311195955727
St. Clair College,136601758050
St. Croix Christian Centre,995462020526139
St. George Vancouver,769584476445466
"St. George's School, Vancouver",154294807937533
St. John Ambulance BC/Yukon,517040084998239
St. John's International Airport,241302509235651
St. John's International Women's Film Festival,99741101772
St. Joseph the Worker Catholic Church,324816950799
St. Joseph's Credit Union,225993254079941
St. Joseph's Health Care London,380221585332828
St. Joseph's Healthcare and Foundation,106740802696745
St. Joseph’s Health Centre Foundation,185536611563664
St. Kevin's Parish,1425483537667711
St. Laurent,129704701983
St. Lawrence Centre,75497074331
St. Louis Cardinals News & Rumors,102456513154667
St. Mark's Anglican Church,365385532534
St. Mary's General Hospital,156510531040686
St. Mary's Nursery and Garden Centre Ltd.,128776243867073
St. Marys Golf and Country Club,114401582826
St. Michael's Cathedral Basilica,115855139086106
"St. Patrick's High School, Quebec City",182469591913603
St. Paul Education,109991642493405
"St. Paul Fire Department - Alberta, Canada",767872439906033
St. Paul Journal,312421611441
St. Paul's Foundation,89719067596
St. Paul's High School,44743545728
St. Simeon Melkite Catholic Church Windsor كنيسة القديس سمعان العمودي,956845317679907
St. Thomas Elgin General Hospital,804890622863889
St. Thomas Times-Journal,1477313369228128
St. Thomas University,87528084623
St. Vincent De Paul Store Peterborough,249177528877
St. mark coptic orthodox church winnipeg,457823117681545
St.Amant,123434846345
St.Paul Elite Theatre,411569842232375
St3mm3r - Michael Stemm,396059387269864
StFX University,6117299891
Stacie Tovar,100044467688307
Stack Brewing,502345626451888
Stageline,152584854769927
Stall Stories,1212725745537286
Staminum Supersnacks,2232399710406726
Stampeders,115934155112085
Stan Rogers Folk Festival,392244020810053
Stance Is Everything,438770560550
StanceEast,121326461296879
Standard Auto Wreckers,357718705004
Standard-Freeholder,114748981826
Standards Divins,100019020439550
Standing Bear Network,320818771757744
Staples Stores,81862836665
Star Académie TVA,125200485549587
Star FM Brandon,364560976957508
Star Wars Fan,206067826512585
Star Wars Galaxy,108195567425642
Star Wars World,1750766711906173
Star Wars en Direct,151748501493
Starbucks Canada,145621403662
Starbucks Chicoutimi - Boulevard Talbot,348831522434785
Starbucks Cornwall,1416772061962831
Starlight Children's Foundation Canada,142396145780659
"Starlight Drive In Theatre- Enderby, BC",167955765520
Starr Gymnastics & Parkour,29646744828
Start.ca,109268885805086
Start.ca Rocks The Park,352689914751640
Startup Canada,206721872695212
Stater Bros. Markets,1508355229377061
Statik Selektah,100044278277192
Station 14,1419339584964730
Station touristique Stoneham,149729108381804
Statistics Canada,125909694187216
Statistique Canada,236876676383751
Status Fitness Magazine,6023868882
Stay Creative Painting with Ryan O'Rourke,1115645831889133
Stay Wild Moon Child,769616203102680
Ste. Anne's Spa,83427933597
Steam Whistle Brewing,9039245846
Stearns & Foster Canada,1011941365606289
Steel Lafferty,100044500176717
Steele Ford Lincoln,556090657832131
Steele Mazda,151140511662139
Steelers Feed,903663132994339
Steeped Games,352974388535868
Steerman's Quality Meats,115222235298293
Stefano Faita,1510812665673229
SteinbachOnline.com,115696115128105
Steinhart Distillery,1540590986219088
Stella Luna Gelato Café,139242796160287
Stelpro,194428647648234
Step by Step Hairstyle Tutorials,572036776183890
Steph ''Hammer Down'' Custance,281917952152600
Stephan Dupont,100044376971432
Stephane Barbe (Official),367633919968195
Stephane Monette,549020431835568
"Stephanie ""missharvey"" Harvey",210972128922412
Stephanie Chung,460202207738977
Stephanie Does Nails,192772327406894
Stephanie Kusie,1242717912408041
Stephanie Labbé,849530571795113
Stephanie Margeth,1735679099984802
Stephanie Poetri,115016969860664
Stephanie Vatamaniuck,765237273572223
Stephanie van Rijn,100044580062912
Stephen Amell,100044239245498
Stephen Blais,98768286495
Stephen Fearing,100058165386220
Stephen Francis Music,539642266479934
Stephen Huszar,109386453812996
Stephen Lecce,181894852399951
Stephen McNeil,19853187485
Stephen Voyce,102467725867
Stepskates,114819765333209
Stereos,137571320293
Stettler Dodge Ltd,130960540252891
Stettler Flowers,150055228493877
Stettler Regional Board of Trade & Community Development,121417297875669
Steve Barakatt,16408565709
Steve Bell,17251521323
Steve Clark,110363159053456
Steve Evans,1117638644973809
Steve Hackett's Circle of Friends,256152128090763
Steve Hill,100044248818540
Steve Jenkins,251855385332227
Steve Lussier - Maire de Sherbrooke,282282038903569
Steve Nash Fitness Clubs,150903661588744
Steve Newsome,594475943960314
Steve Sperandeo - Musician,103868234421857
Steve Strongman Music,100058222683200
Steve Terreberry 'Stevie T',100044308815471
Steven Blaney,184273968436825
Steven Del Duca,271237419643176
Steven Gerrard Official Liverpool Legend,153344694823209
Steven Guilbeault,270094633001228
Steven MacKinnon,97640646271
Steven Ryan,46273212210
Steven Sabados,100047268964219
Steven Tsodzo Majoni Books and Series,1106837942714275
Stevenson Farms B&B and Harvest Spa- Loblaw Homestead,120771551324584
Stevie Salas,100044763485171
Stevie Smith,100050613693714
Stewart Legere,270519949712396
Sticky Fingaz,148481619810
Still Our Canada,322448961602346
Still Standing,354294498104553
Still Young,100050510108610
Stingray Music,186925298206
Stoked,117083555067492
Stolen From Somewhere,588086374700230
Stolen Sisters & Brothers Action Movement,182634405185739
Stollery Children's Hospital,911303578923074
Stollery Children's Hospital Foundation,269577048182
Stomp Records,28935168860
Stompdown Killaz,131095360297251
Stompin' Tom Centre,1862807337325708
Stone Pizza,1201776016501376
Stone Road Mall,100338700033605
StoneHouse Holistics,767174926717500
Stoned Level,610122582672546
Stoner Jokes,100044640360125
Stoner Memes,104348539974160
Stoney Nakoda Resort and Casino,110326285663899
Stop Election Fraud,520086804670616
Stop Hating and Start Loving Justin Bieber,210980325660463
Stop Justin,1446721792267941
Stop The Great Lakes Nuclear Dump,488484027858649
Stop the grizzly killing,131820419453
Stop À l'Incivisme Au Sénégal,373213996475274
Storey Home Furniture & Design Group,149886115169453
Storeytown Cottages,315191602131
Stories for Caregivers,458521324485216
Stories of Jesus in The Urantia Book,129304317251326
Storm Basketball,207670782628895
Stormi Maya,1445650675750673
Stormzy,1443969242535602
Story Untold,71590033830
StoryBook Theatre,22837907161
Straight Savagery,1492404464102880
Stratford Festival,8516672167
StratfordON,253423268621
Strathcona County,179275322093415
Strathcona County Crime Watch Association,610340319045227
Strathcona County Fire Fighter/Paramedics,1824797017790671
Strathcona Ventures,169029566471154
Strathroy-Caradoc Police Service,632891956857590
Stratos Pizza - Poutine,100667716645062
Strauss Serpent Officiel,100044623980477
Street Cats Rescue,170534929637341
Street Toyota,78039655847
Streetheart,100047180108619
Streets Alive Mission,342382892480
Streets Of Toronto,230032140518619
Streetsville Living,109852029086518
Stretch and Bobbito,220712214788621
Striker,331597096141
String Training,566400823393104
Strom's Farm & Bakery,404561271350
StrongBars Nutrition,857295090969779
Strøm spa nordique,120971117930511
Strøm spa nordique - Mont-Saint-Hilaire,410095539156336
Strøm spa nordique - Sherbrooke,1227883957290287
Stu Jeffries,100057862009313
Stu McLaren,1133885783323893
Stuart & Davidson Orthodontics,180757408651215
Stuart Chatwood,100058241734520
"Stuart Phillips, Ph.D.",100051692329065
Student Life Problems,223085621513533
StudentScholarships.org Great Scholarship Resource,141333407400
Students For Liberty Canada,1119007184833812
Students on Ice Foundation,22520166866
Students' Association of MacEwan University,494883783937406
Students' Society of McGill University (SSMU),116627688373936
Studio 103/ Urban Threadz,349402478537911
Studio Mile End,187076948083084
Studio Théovox,515366982177128
Studio XTRA La Presse,1810543819167330
Studio Yutani,251832745309057
Stump Kitchen,905495949560757
Sturgeon Slayers,33486396093
Sturgeon Valley Athletic Club,349961058736
"Style Encore - Guelph,ON",146177075840407
Style mym,120653434616530
Stéphane Bellavance,172350769490463
Stéphane Bergeron Montarville,230425703739339
"Stéphane Blais, Libre-Penseur québécois",102823091427549
Stéphane Fallu,100044606252220
Stéphane Laporte,100044081621565
Stéphane Maher - Maire de Saint-Jérôme,228303417522877
Stéphane Poirier,277416445696016
Stéphane Quéry,162219573835089
Stéphane Rousseau Officiel,100044304102525
Stéphane Tétreault,321467218203
Stéphanie Bédard,124220227685083
Stéphanie Deslauriers Psychoéducatrice - Soutien parental,180731061952575
Stéphanie St-Jean,1555294508122482
Stó:lō Nation,129820850368544
Sub Urban,1590446201282254
Sub.Media,199700056830375
Subaru Canada,143067622380435
Suburban Football Club,1044842465653659
Subway Canada,248132900755
Subzero Ice Fishing Team,749281618542516
Sucrerie Du Domaine-Prêt à manger-Casse croûte,1376112149379475
Sucrerie de la montagne,193262287351282
Sucré Salé,122880981066732
Sudbury Hyundai,279168025524010
Sudbury Problems,404139759719799
Sudbury Professional Fire Fighters,225573180805781
Sudbury Theatre Centre,44292266116
Sudbury Wolves,121574009801
Sudbury's Pure Country,70872306384
Sudbury.com,68581756488
SuddenRush (Official Band Page),183947318293123
Suicide For A King,1097593933690030
Suits & Sawdust,1074521605901891
Sukh Dhaliwal,116858228326753
Sukh Sanghera,256973037780940
Sukhbir Rana,352577414457
Sukhdeep Singh Barnala,422548465067
Sukhman Heer,100047133760626
Sukhvinder Singh Sukhu,1483651741688409
Suki Cosplay,100044066892567
Suki The Cat,1116531951785917
Sullivan + Associates Clinical Psychology,129534190453868
Sultaan,353700784793094
Sultan E Madina ﷺ,159851820710471
Sultans of String,145484648800600
Summer Bounce Entertainment,124867870875587
Summer Daniels,572793966190582
Summer Walker,100044402017239
Summerfolk Music and Crafts Festival,171493806250541
Summerhill Pyramid Winery,77938221504
Summerside Community Church - PEI,71415281128
Summerside Tack and Equestrian Wear,335218505812
Summit Sounds,331836143950884
Sun City Liquidation & Auctions,1919584531634686
Sun Country 99.7 FM,197265794075
Sun Life Québec,211169675621682
Sun N Sand Beach Resort,210459474958
Sun Peaks Resort,50367183005
SunRype,220030628055603
SunRype USA,364161530270596
Suncor,168173556540894
Sunfest Country,187009064676166
Sunitha Devadas,687514664652257
Sunn Stampin',739536122764147
Sunnah foods-Healing Body & Soul.,557400944353425
Sunny KHAN-turk khalil,100044382191107
Sunny kahlon,1480303908936867
Sunnybrook Health Sciences Centre,146592973368
Sunnyside Mall,106284242728106
Sunrise Credit Union,262584787106443
Sunrise Ford Ltd,212190208851007
Sunrise Records,145341406028
Sunrise Soya Foods,103148406408236
"Sunset Nursery, Garden Center & Greenhouses",132117946888711
Sunshine Coast BC Canada,109315035764459
Sunwapta Falls Rocky Mountain Lodge,145936427896
Sunwing Vacations,169714853059356
Super Aqua Club,204826669559057
Super C,1662807310630794
Super Impulse,115445391978822
Super Manualidades,1159454177461669
Super Remedios,1353600684704845
Super Simple,20229012063
Super Singer Jessica,100044561913852
Super Singer Sinmaye,100043977106682
Super Whatevr,220870684919575
Super modèle en pagne,1607066179536076
Supercardio,156867674481563
Supercrawl,138295686592
Superhero Memes,784294218286065
Supermarché PA & PA Nature,230031937012049
Supermoto Nation,590555711146395
Superpower Dogs,892926640766666
Supplement King,30858351230
Supplement King St.John's,145927358893655
SupplementSource.ca,5829627437
SupplyPost Newspaper,111478332269787
Support aux gens,624489680933764
Sur la route du Junior,189532158261306
Suray Sertin,840699426080563
Sure Auto Credit,377004266496660
Suresh Singaratnam,100044377901226
Surf Ontario,17309984867
Surface Hair,48898859603
Surgvet PETS Hospital,671565856279007
Surigaonon,113678146707795
Surmesur,144409758918803
Surrey Christian School,126380274048905
Surrey Eats,281911832461619
Surrey Fire Fighters Association IAFF Local 1271,426278740729533
Surrey Fusion Festival,197175426994707
Surrey Hospitals Foundation,241741454682
Surrey Libraries,165928710102063
Surrey Now-Leader Newspaper,126100394089163
Surrey RCMP,524566650903782
Surviving & Thriving Women,310631452381499
Surviving Chronic Pain,255184791228658
Survivorman - Les Stroud,10110006274
Susan Garrett,148038161884479
Sushi Taxi,112500309041
Sushil Rinku,200156893402558
Sushizo Centre-ville,160195540678716
Sussy's collections,720628814713539
Sutherland Honda,551529135012552
SutraNow,2245055525769743
Sutton Québec - Page officielle,63507635302
Suunto,79617532620
Suunto Diving,114400445304441
Suzanne Blais - Députée d'Abitibi-Ouest,231092640876007
Suzanne Husseini,120591511305487
Suzi Kory,393804760992434
Suzie McNeil,119378173708
Suzy Shier,75838983698
SveinCo Developments,100611240024650
Sven Gali,133755094095639
Swae Lee,1477260449062390
Swami Adi Narayan,219575158217704
SwearNet,231349160278136
Sweat Science,100047302623926
Sweaty Synergy,2340059599563605
Sweeney Boo,275283535871842
Sweet Asian Feet,459313197425976
Sweet Boutique,1498463667103775
Sweet Lee's - Boulangerie Rustique,129603113772244
Sweet Marie,331141141081329
Sweet Market Esso / Gasoline Alley Esso,535115390300368
Sweet Moments,1456473694475630
Sweet Peas & Saffron,1411406102479765
Sweet Tees + happy things,319762991500283
SweetAmbs,210627085631371
SweetLegs,353352524803640
Sweetapolita,170394862987808
Sweethart Baking Experiment,674370605941898
Sweetiz,100045137977620
Sweetopia,100690703314743
Swenam,104718260971562
Swift Canoe & Kayak,198504614477
Swift Current Broncos,236916728882
Swimco,22253659736
Swimming Canada,56320144853
"Swinton's Art Supply, Instruction & Framing",146573212054044
Swipe,241199422739814
Swirlicious,50893132379
Swish Embassy,112325715991
Swisha-T,100046861940630
